t,value
1532096643,26
1532096646,26
1532096649,26
1532096652,26
1532096655,26
1532096658,26
1532096661,26
1532096664,26
1532096667,26
1532096670,26
1532096673,26
1532096676,26
1532096679,26
1532096682,26
1532096685,26
1532096688,26
1532096691,26
1532096694,26
1532096697,26
1532096700,26
1532096703,26
1532096706,26
1532096709,26
1532096712,26
1532096715,26
1532096718,26
1532096721,26
1532096724,26
1532096727,26
1532096730,26
1532096733,26
1532096736,26
1532096739,26
1532096742,26
1532096745,26
1532096748,26
1532096751,26
1532096754,26
1532096757,26
1532096760,26
1532096763,26
1532096766,26
1532096769,26
1532096772,26
1532096775,26
1532096778,26
1532096781,26
1532096784,26
1532096787,26
1532096790,26
1532096793,26
1532096796,26
1532096799,26
1532096802,26
1532096805,26
1532096808,26
1532096811,26
1532096814,26
1532096817,26
1532096820,26
1532096823,26
1532096826,26
1532096829,26
1532096832,26
1532096835,26
1532096838,26
1532096841,26
1532096844,26
1532096847,26
1532096850,26
1532096853,26
1532096856,26
1532096859,26
1532096862,26
1532096865,26
1532096868,26
1532096871,26
1532096874,26
1532096877,26
1532096880,26
1532096883,26
1532096886,26
1532096889,26
1532096892,26
1532096895,26
1532096898,26
1532096901,26
1532096904,26
1532096907,26
1532096910,26
1532096913,26
1532096916,26
1532096919,26
1532096922,26
1532096925,26
1532096928,26
1532096931,26
1532096934,26
1532096937,26
1532096940,26
1532096943,26
1532096946,26
1532096949,26
1532096952,26
1532096955,26
1532096958,26
1532096961,26
1532096964,26
1532096967,26
1532096970,26
1532096973,26
1532096976,26
1532096979,26
1532096982,26
1532096985,26
1532096988,26
1532096991,26
1532096994,26
1532096997,26
1532097000,26
1532097003,26
1532097006,26
1532097009,26
1532097012,26
1532097015,26
1532097018,26
1532097021,26
1532097024,26
1532097027,26
1532097030,26
1532097033,26
1532097036,26
1532097039,26
1532097042,26
1532097045,26
1532097048,26
1532097051,26
1532097054,26
1532097057,26
1532097060,26
1532097063,26
1532097066,26
1532097069,26
1532097072,26
1532097075,26
1532097078,26
1532097081,26
1532097084,26
1532097087,26
1532097090,26
1532097093,26
1532097096,26
1532097099,26
1532097102,26
1532097105,26
1532097108,26
1532097111,26
1532097114,26
1532097117,26
1532097120,26
1532097123,26
1532097126,26
1532097129,26
1532097132,26
1532097135,26
1532097138,26
1532097141,26
1532097144,26
1532097147,26
1532097150,26
1532097153,26
1532097156,26
1532097159,26
1532097162,26
1532097165,26
1532097168,26
1532097171,26
1532097174,26
1532097177,26
1532097180,26
1532097183,26
1532097186,26
1532097189,26
1532097192,26
1532097195,26
1532097198,26
1532097201,26
1532097204,26
1532097207,26
1532097210,26
1532097213,26
1532097216,26
1532097219,26
1532097222,26
1532097225,26
1532097228,26
1532097231,26
1532097234,26
1532097237,26
1532097240,26
1532097243,26
1532097246,26
1532097249,26
1532097252,26
1532097255,26
1532097258,26
1532097261,26
1532097264,26
1532097267,26
1532097270,26
1532097273,26
1532097276,26
1532097279,26
1532097282,26
1532097285,26
1532097288,26
1532097291,26
1532097294,26
1532097297,26
1532097300,26
1532097303,26
1532097306,26
1532097309,26
1532097312,26
1532097315,26
1532097318,26
1532097321,26
1532097324,26
1532097327,26
1532097330,26
1532097333,26
1532097336,26
1532097339,26
1532097342,26
1532097345,26
1532097348,26
1532097351,26
1532097354,26
1532097357,26
1532097360,26
1532097363,26
1532097366,26
1532097369,26
1532097372,26
1532097375,26
1532097378,26
1532097381,26
1532097384,26
1532097387,26
1532097390,26
1532097393,26
1532097396,26
1532097399,26
1532097402,26
1532097405,26
1532097408,26
1532097411,26
1532097414,26
1532097417,26
1532097420,26
1532097423,26
1532097426,26
1532097429,26
1532097432,26
1532097435,26
1532097438,26
1532097441,26
1532097444,26
1532097447,26
1532097450,26
1532097453,26
1532097456,26
1532097459,26
1532097462,26
1532097465,26
1532097468,26
1532097471,26
1532097474,26
1532097477,26
1532097480,26
1532097483,26
1532097486,26
1532097489,26
1532097492,26
1532097495,26
1532097498,26
1532097501,26
1532097504,26
1532097507,26
1532097510,26
1532097513,26
1532097516,26
1532097519,26
1532097522,26
1532097525,26
1532097528,26
1532097531,26
1532097534,26
1532097537,26
1532097540,26
1532097543,26
1532097546,26
1532097549,26
1532097552,26
1532097555,26
1532097558,26
1532097561,26
1532097564,26
1532097567,26
1532097570,26
1532097573,26
1532097576,26
1532097579,26
1532097582,26
1532097585,26
1532097588,26
1532097591,26
1532097594,26
1532097597,26
1532097600,26
1532097603,26
1532097606,26
1532097609,26
1532097612,26
1532097615,26
1532097618,26
1532097621,26
1532097624,26
1532097627,26
1532097630,26
1532097633,26
1532097636,26
1532097639,26
1532097642,26
1532097645,26
1532097648,26
1532097651,26
1532097654,26
1532097657,26
1532097660,26
1532097663,26
1532097666,26
1532097669,26
1532097672,26
1532097675,26
1532097678,26
1532097681,26
1532097684,26
1532097687,26
1532097690,26
1532097693,26
1532097696,26
1532097699,26
1532097702,26
1532097705,26
1532097708,26
1532097711,26
1532097714,26
1532097717,26
1532097720,26
1532097723,26
1532097726,26
1532097729,26
1532097732,26
1532097735,26
1532097738,26
1532097741,26
1532097744,26
1532097747,26
1532097750,26
1532097753,26
1532097756,26
1532097759,26
1532097762,26
1532097765,26
1532097768,26
1532097771,26
1532097774,26
1532097777,26
1532097780,26
1532097783,26
1532097786,26
1532097789,26
1532097792,26
1532097795,26
1532097798,26
1532097801,26
1532097804,26
1532097807,26
1532097810,26
1532097813,26
1532097816,26
1532097819,26
