t,value
1532097123,18
1532097126,18
1532097129,18
1532097132,18
1532097135,18
1532097138,18
1532097141,18
1532097144,18
1532097147,18
1532097150,18
1532097153,18
1532097156,18
1532097159,18
1532097162,18
1532097165,18
1532097168,18
1532097171,18
1532097174,18
1532097177,18
1532097180,18
1532097183,18
1532097186,18
1532097189,18
1532097192,18
1532097195,18
1532097198,18
1532097201,18
1532097204,18
1532097207,18
1532097210,18
1532097213,18
1532097216,18
1532097219,18
1532097222,18
1532097225,18
1532097228,18
1532097231,18
1532097234,18
1532097237,18
1532097240,18
1532097243,18
1532097246,18
1532097249,18
1532097252,18
1532097255,18
1532097258,18
1532097261,18
1532097264,18
1532097267,18
1532097270,18
1532097273,18
1532097276,18
1532097279,18
1532097282,18
1532097285,18
1532097288,18
1532097291,18
1532097294,18
1532097297,18
1532097300,18
1532097303,18
1532097306,18
1532097309,18
1532097312,18
1532097315,18
1532097318,18
1532097321,18
1532097324,18
1532097327,18
1532097330,18
1532097333,18
1532097336,18
1532097339,18
1532097342,18
1532097345,18
1532097348,18
1532097351,18
1532097354,18
1532097357,18
1532097360,18
1532097363,18
1532097366,18
1532097369,18
1532097372,18
1532097375,18
1532097378,18
1532097381,18
1532097384,18
1532097387,18
1532097390,18
1532097393,18
1532097396,18
1532097399,18
1532097402,18
1532097405,18
1532097408,18
1532097411,18
1532097414,18
1532097417,18
1532097420,18
1532097423,18
1532097426,18
1532097429,18
1532097432,18
1532097435,18
1532097438,18
1532097441,18
1532097444,18
1532097447,18
1532097450,18
1532097453,18
1532097456,18
1532097459,18
1532097462,18
1532097465,18
1532097468,18
1532097471,18
1532097474,18
1532097477,18
1532097480,18
1532097483,18
1532097486,18
1532097489,18
1532097492,18
1532097495,18
1532097498,18
1532097501,18
1532097504,18
1532097507,18
1532097510,18
1532097513,18
1532097516,18
1532097519,18
1532097522,18
1532097525,18
1532097528,18
1532097531,18
1532097534,18
1532097537,18
1532097540,18
1532097543,18
1532097546,18
1532097549,18
1532097552,18
1532097555,18
1532097558,18
1532097561,18
1532097564,18
1532097567,18
1532097570,18
1532097573,18
1532097576,18
1532097579,18
1532097582,18
1532097585,18
1532097588,18
1532097591,18
1532097594,18
1532097597,18
1532097600,18
1532097603,18
1532097606,18
1532097609,18
1532097612,18
1532097615,18
1532097618,18
1532097621,18
1532097624,18
1532097627,18
1532097630,18
1532097633,18
1532097636,18
1532097639,18
1532097642,18
1532097645,18
1532097648,18
1532097651,18
1532097654,18
1532097657,18
1532097660,18
1532097663,18
1532097666,18
1532097669,18
1532097672,18
1532097675,18
1532097678,18
1532097681,18
1532097684,18
1532097687,18
1532097690,18
1532097693,18
1532097696,18
